0	0	1.9303327054469561	2.060848144031345
0	0	2.125209940472768	2.4544740791172277
0	0	1.6613093112200883	1.910083580655049
0	0	1.820543841703367	2.3863641970551526
0	0	2.5321930290615047	2.1603650638780962
0	0	2.0366922201304574	1.569826377048102
0	0	2.0580167486053598	2.4782950530607986
0	0	1.9937172781000883	1.7987788210177882
0	0	1.8796968045874132	2.3166038816755763
0	0	1.9400225766049488	1.8981301062461524
0	0	2.309776640038431	2.171114904872758
0	0	1.5952351336838568	1.9199055780072183
0	0	1.9512709596714712	1.4198440876814877
0	0	2.4680749710585044	1.8608111263388456
0	0	2.589818290598116	1.8553445082381164
0	0	2.135695042990737	1.909952624848302
0	0	2.521633317624322	1.5276128152775175
0	0	2.2484864750414446	2.043783842219064
0	0	2.1467763131446773	1.4596468665481845
0	0	2.0895626212889753	1.8478756009026156
0	0	2.4870922864401668	1.8913501294730741
0	0	2.086414221128733	2.2227864749026023
0	0	1.5724187513199275	1.7465337936713208
0	0	1.5911162298076569	1.823650004891059
0	0	2.3128593787341627	2.4324255480279526
0	0	1.9465438913245041	1.9039138713590216
0	0	2.1674849960937626	2.2622754503143114
0	0	1.629172505221512	1.9484398057962908
0	0	1.8603505016917579	1.8691668472833334
0	0	1.9632960607752012	2.1317751195120658
0	0	2.2943627924805323	1.8670799554077122
0	0	2.2728477377750926	2.1445519199652323
0	0	2.3382539038034995	1.6697529272596818
0	0	1.3924516805024163	1.5653084034006142
0	0	2.057089137047562	2.3193788370314947
0	0	1.7962342411127803	1.975300050247253
0	0	2.3176579141791773	1.91051722040019
0	0	1.6554362143864751	2.1227318811165885
0	0	1.8771675112250061	2.032591687536082
0	0	2.1928771731047894	1.944910648616187
0	0	2.0398099007338106	1.4867565237872724
0	0	1.9578724331099857	1.9996896281997198
0	0	1.909736872233176	1.8451524936859172
0	0	1.9405499475734096	1.7402444369410324
0	0	1.468342804342003	1.8558474600372605
0	0	2.0233674543980964	1.8332084779537465
0	0	2.0483969316123947	2.0316287401996243
0	0	1.7203176414924022	1.8517349483347458
0	0	2.21273615201324	2.2949815915979803
0	0	1.6219764502528975	1.537785882744854
0	0	1.7171842555371393	1.9527986274642315
0	0	1.8866861056252304	2.390614186591361
0	0	2.052204240802797	1.940883009005192
0	0	1.7215878401530385	2.1565582525448157
0	0	1.7662717332074234	2.0587185481080095
0	0	1.584314565572473	1.9325750759560005
0	0	2.0577331893360435	2.0523645559580665
0	0	1.9608567271905726	2.222871328694119
0	0	2.2841719688227204	1.799155327755943
0	0	1.9813675788630694	2.033975941113868
0	0	1.9821241096464008	2.0292358449967103
0	0	2.165294043369126	1.8389733795729608
0	0	2.418552847993607	2.302169137998676
0	0	2.4942714309358522	1.9506151691941185
0	0	2.047129176083252	1.9104349645072751
0	0	2.1079147262278717	1.8774101921205313
0	0	1.8662556274457338	2.0247349725348194
0	0	1.8348452214431732	2.1214048136787382
0	0	1.3257851920232664	1.6022146666752368
0	0	1.9574111296297663	2.017230987995232
0	0	1.7235285520572463	2.6675694908772942
0	0	1.5286992672865232	2.3731289953105255
0	0	2.105940859970186	1.9900827761576065
0	0	2.1016156507383146	2.1393106982562022
0	0	2.1450560839946737	1.6308936676850518
0	0	1.5367442412053922	1.5748886159910165
0	0	1.9970351766329693	2.170734492457786
0	0	2.436035073622035	1.9635347538605505
0	0	1.7631588123098738	2.1338452712833287
0	0	2.1066949569225804	1.9167546774830542
0	0	2.1389454861156763	2.480023329604297
0	0	2.1599800590246216	2.2709793026900815
0	0	2.5353264283340766	1.7162381502013742
0	0	2.20303941107565	1.920577161003404
0	0	1.8617316176490426	2.2791267070487886
0	0	2.1780181757354016	2.1370784877583584
0	0	2.401187000346344	1.8808287565009763
0	0	2.511526878431873	1.9085133222805932
0	0	1.9656458761857027	1.81548520852672
0	0	1.995546765663103	1.7564455980537899
0	0	2.5121480662658526	2.459361883295931
0	0	1.9257982054243115	1.998887586351209
0	0	1.8904348728263622	1.7010319446446671
0	0	2.24859928046885	2.0796518273720412
0	0	2.208621820779359	2.0987822740531583
0	0	2.307631317262005	1.7176107949425625
0	0	1.7905039711763582	1.376295265679996
0	0	1.5496271341094046	1.4773916468812693
0	0	1.7555705112208944	2.299094719073042
0	0	2.038794126885246	1.8180525943765302
0	0	2.168032488431156	1.1145571797117126
0	0	2.385749879111993	2.097831523088294
0	0	2.0082896155015852	1.5824591372969408
0	0	2.231892045033252	1.7839676592094
0	0	2.2194543926977977	2.1117949112302
0	0	2.134656075887405	2.186150587760746
0	0	1.6945329160187395	1.832020355370825
0	0	1.8857821680298303	1.7245745754538877
0	0	1.6872407046320745	1.6955206137856875
0	0	2.069911819313046	2.37233031460392
0	0	2.3280970882962326	2.3657426010888054
0	0	1.6408007634066255	1.8591222546715247
0	0	1.605583597885302	1.6022757010939708
0	0	2.132229755713945	1.7792811702106044
0	0	1.969744484673441	1.8343301670120016
0	0	2.1139989285597824	2.0092208131050753
0	0	1.6054183735593954	2.016412688068161
0	0	2.0657054547764506	1.9547299208427842
0	0	2.157677083812687	2.04209903015245
0	0	2.184787289015123	2.250563167933324
